trait,blue,GID
DL_mixLI,-9.689562834,GID7176732
DL_mixLI,4.6932522,GID7176743
DL_mixLI,6.392945823,GID7176751
DL_mixLI,2.436064544,GID7176773
DL_mixLI,7.462945823,GID7176774
DL_mixLI,-36.09549534,GID7176775
DL_mixLI,-38.37911469,GID7176776
DL_mixLI,-44.84524884,GID7176778
DL_mixLI,-35.16237632,GID7176779
DL_mixLI,-35.15956288,GID7176781
DL_mixLI,-35.02713995,GID7176838
DL_mixLI,-18.21796242,GID7176852
DL_mixLI,3.997420653,GID7176854
DL_mixLI,12.75612825,GID7176944
DL_mixLI,1.71182709,GID7176969
DL_mixLI,-25.74361231,GID7177015
DL_mixLI,-28.91815992,GID7177017
DL_mixLI,-32.49434612,GID7177019
DL_mixLI,-13.27303586,GID7177031
DL_mixLI,-1.059768439,GID7177034
DL_mixLI,-12.24522083,GID7177038
DL_mixLI,-7.364884005,GID7177041
DL_mixLI,-39.72575608,GID7177042
DL_mixLI,-17.40904854,GID7177051
DL_mixLI,-16.6538748,GID7177089
DL_mixLI,-8.814074412,GID7177100
DL_mixLI,10.0441428,GID7177103
DL_mixLI,-22.9708572,GID7177105
DL_mixLI,-30.87974388,GID7177107
DL_mixLI,-40.03826621,GID7177127
DL_mixLI,-41.5076098,GID7177128
DL_mixLI,-9.595422884,GID7177130
DL_mixLI,-23.74517397,GID7177165
DL_mixLI,-20.19013285,GID7177167
DL_mixLI,-29.20543716,GID7177168
DL_mixLI,-44.5982722,GID7177185
DL_mixLI,-14.23331448,GID7177198
DL_mixLI,10.69653344,GID7177282
DL_mixLI,-6.343466563,GID7177302
DL_mixLI,-15.56170449,GID7177345
DL_mixLI,-17.86961475,GID7177352
DL_mixLI,-2.443214688,GID7177375
DL_mixLI,6.349113137,GID7177376
DL_mixLI,-29.70821469,GID7177389
DL_mixLI,4.471514207,GID7177390
DL_mixLI,-23.79223277,GID7177391
DL_mixLI,-34.09297179,GID7177409
DL_mixLI,-42.43797179,GID7177410
DL_mixLI,-38.49521399,GID7177413
DL_mixLI,-27.05017172,GID7177415
DL_mixLI,-5.637218494,GID7177427
DL_mixLI,-1.296928459,GID7177432
DL_mixLI,5.007681736,GID7177433
DL_mixLI,10.36620407,GID7177435
DL_mixLI,-1.107318264,GID7177540
DL_mixLI,-0.838823926,GID7177557
DL_mixLI,-26.25101434,GID7177558
DL_mixLI,-5.256933956,GID7177559
DL_mixLI,1.215501881,GID7177562
DL_mixLI,-12.6899134,GID7177563
DL_mixLI,-9.568246523,GID7177569
DL_mixLI,-6.085176178,GID7177570
DL_mixLI,0.303128836,GID7177571
DL_mixLI,-11.07191228,GID7177572
DL_mixLI,-17.12007145,GID7177591
DL_mixLI,-31.78819873,GID7177601
DL_mixLI,-14.08537137,GID7177603
DL_mixLI,-23.29926977,GID7177627
DL_mixLI,-35.52789441,GID7177632
DL_mixLI,-8.046094703,GID7177651
DL_mixLI,7.641581223,GID7177664
DL_mixLI,8.822848523,GID7177666
DL_mixLI,15.35493827,GID7177669
DL_mixLI,12.70313856,GID7177673
DL_mixLI,9.137794611,GID7177692
DL_mixLI,-16.00778947,GID7177702
DL_mixLI,3.401199356,GID7177745
DL_mixLI,-35.68380064,GID7177749
DL_mixLI,-14.09433104,GID7177772
DL_mixLI,-13.89770133,GID7177777
DL_mixLI,-6.24110554,GID7177872
DL_mixLI,-0.526118572,GID7177874
DL_mixLI,9.761342016,GID7177875
DL_mixLI,-28.60775953,GID7177888
DL_mixLI,-19.77760734,GID7177922
DL_mixLI,-7.792607344,GID7177924
DL_mixLI,-49.4544615,GID7177969
DL_mixLI,10.01268989,GID7178348
DL_mixLI,22.89073286,GID7178353
DL_mixLI,-27.72724392,GID7178382
DL_mixLI,-11.77390647,GID7178393
DL_mixLI,-39.5776926,GID7178396
DL_mixLI,2.698854786,GID7178454
DL_mixLI,-13.19048208,GID7178457
DL_mixLI,-10.69867128,GID7178459
DL_mixLI,2.945559842,GID7178461
DL_mixLI,1.096328718,GID7178464
DL_mixLI,8.52329799,GID7178466
DL_mixLI,-1.416421124,GID7178485
DL_mixLI,-16.20187671,GID7178501
DL_mixLI,-10.68560235,GID7178503
DL_mixLI,-17.65328207,GID7178525
DL_mixLI,-17.65704394,GID7178536
DL_mixLI,1.937263935,GID7178541
DL_mixLI,-25.33863194,GID7178542
DL_mixLI,-8.590885334,GID7178551
DL_mixLI,-7.691221564,GID7178554
DL_mixLI,-7.232322911,GID7178555
DL_mixLI,0.847614738,GID7178584
DL_mixLI,3.911476809,GID7178594
DL_mixLI,10.56783112,GID7178596
DL_mixLI,5.937670376,GID7178598
DL_mixLI,-8.746442579,GID7178612
DL_mixLI,-0.480683139,GID7178630
DL_mixLI,4.808409414,GID7178631
DL_mixLI,9.485085225,GID7178632
DL_mixLI,3.722048981,GID7178641
DL_mixLI,1.968858187,GID7178642
DL_mixLI,9.913034306,GID7178649
DL_mixLI,8.346978924,GID7178650
DL_mixLI,-1.224819738,GID7178651
DL_mixLI,0.597642138,GID7178679
DL_mixLI,6.7414151,GID7178680
DL_mixLI,-10.01267716,GID7178687
DL_mixLI,-12.77677843,GID7178692
DL_mixLI,-7.921115296,GID7178712
DL_mixLI,5.082573855,GID7178727
DL_mixLI,6.321750651,GID7178731
DL_mixLI,9.480033726,GID7178740
DL_mixLI,1.522873043,GID7178742
DL_mixLI,7.607043341,GID7178764
DL_mixLI,3.424354638,GID7178768
DL_mixLI,6.189770691,GID7178769
DL_mixLI,-10.34356066,GID7178774
DL_mixLI,-27.94081526,GID7179791
DL_mixLI,-35.91507756,GID7179792
DL_mixLI,-20.19823682,GID7179793
DL_mixLI,-21.9277249,GID7179794
DL_mixLI,-38.06005358,GID7179797
DL_mixLI,-28.33785922,GID7179799
DL_mixLI,-30.42793494,GID7179800
DL_mixLI,-37.59923155,GID7179803
DL_mixLI,-42.4885107,GID7179805
DL_mixLI,-21.32182871,GID7179806
DL_mixLI,-40.18950324,GID7179807
DL_mixLI,9.017349049,GID7179811
DL_mixLI,-36.18726904,GID7179812
DL_mixLI,-9.794578468,GID7179813
DL_mixLI,-26.58305299,GID7179819
DL_mixLI,-19.70288898,GID7179824
DL_mixLI,-10.72856571,GID7179839
DL_mixLI,2.325539685,GID7213309
DL_mu1,-13.9738153,GID304660
DL_mu1,-13.7971371,GID3872194
DL_mu1,-16.75989446,GID4755014
DL_mu1,-28.06764218,GID5398434
DL_mu1,-1.37806367,GID5398530
DL_mu1,-41.03622864,GID6333158
DL_mu1,11.99275649,GID6689550
DL_mu1,1.31465131,GID6863533
DL_mu1,-48.50210101,GID6931301
DL_mu1,-21.03625785,GID6931304
DL_mu1,6.289914461,GID6931424
DL_mu1,-7.394478688,GID6931516
DL_mu1,-48.78281611,GID6931531
DL_mu1,-13.33518459,GID6931645
DL_mu1,-35.01625563,GID6932347
DL_mu1,-45.38391617,GID6932429
DL_mu1,-37.00854136,GID6932597
DL_mu1,-38.10157834,GID6932961
DL_mu1,-52.52032312,GID6932999
DL_mu1,-6.194547366,GID6933145
DL_mu1,12.53555102,GID6933163
DL_mu1,10.17902146,GID6933221
DL_mu1,-1.053603221,GID6933877
DL_mu1,-13.17583062,GID6934141
DL_mu1,-27.2370727,GID6934335
DL_mu1,-32.64808644,GID6934427
DL_mu1,14.94717808,GID6934762
DL_mu1,-21.90576884,GID6934878
DL_mu1,-13.65621179,GID6934920
DL_mu1,17.09433332,GID6934954
DL_mu1,-10.5232397,GID6935239
DL_mu1,-1.928857992,GID6935450
DL_mu1,-18.79852329,GID6935465
DL_mu1,-9.980975381,GID6935689
DL_mu1,-10.96854948,GID6935968
DL_mu1,-8.220691315,GID6935992
DL_mu1,-6.833070171,GID6935993
DL_mu1,-10.88348413,GID6936896
DL_mu1,-39.82016169,GID6937284
DL_mu1,-47.79519063,GID6937400
DL_mu1,-34.41359503,GID6937420
DL_mu1,9.197612668,GID6937509
DL_mu1,-19.52477049,GID6938530
DL_mu1,-13.37633407,GID6938531
DL_mu1,-0.291964653,GID6938671
DL_mu1,-17.66015411,GID6938713
DL_mu1,-20.87226382,GID6938802
DL_mu1,-18.59840015,GID6938803
DL_mu1,-10.37769421,GID6938947
DL_mu1,-11.11943816,GID6938973
DL_mu1,-43.88453234,GID6939837
DL_mu1,-21.38799405,GID6939842
DL_mu1,-13.19518811,GID6939899
DL_mu1,-12.16442909,GID6939903
DL_mu1,-31.66671191,GID6939904
DL_mu1,-25.7904304,GID6939938
DL_mu1,9.483462266,GID6939941
DL_mu1,16.77052192,GID6939945
DL_mu1,3.750326155,GID7044357
DL_mu1,7.68682641,GID7044358
DL_mu1,-28.00147054,GID7044367
DL_mu1,-37.65018254,GID7044472
DL_mu1,-53.02486159,GID7044516
DL_mu1,3.52517555,GID7044536
DL_mu1,9.948751434,GID7044573
DL_mu1,-33.74902349,GID7044583
DL_mu1,-11.51335742,GID7044586
DL_mu1,-12.01800161,GID7044679
DL_mu1,-12.62377564,GID7044689
DL_mu1,-8.247655292,GID7044766
DL_mu1,-50.2701515,GID7044800
DL_mu1,0.170182679,GID7044811
DL_mu1,8.585664017,GID7044812
DL_mu1,7.401373557,GID7044814
DL_mu1,-50.59559351,GID7044828
DL_mu1,-12.17485504,GID7044885
DL_mu1,-5.455696535,GID7044886
DL_mu1,-46.88776706,GID7045003
DL_mu1,-38.61893555,GID7045044
DL_mu1,-0.614096717,GID7045112
DL_mu1,-15.93225304,GID7045116
DL_mu1,-49.201565,GID7045143
DL_mu1,13.56073969,GID7045240
DL_mu1,9.790940508,GID7045243
DL_mu1,6.422980694,GID7045271
DL_mu1,-6.290569868,GID7045647
DL_mu1,-12.60595167,GID7045945
DL_mu1,-12.08421406,GID7045950
DL_mu1,-26.27301984,GID7046099
DL_mu1,12.41166218,GID7046102
DL_mu1,-6.968153637,GID7046165
DL_mu1,-21.78150621,GID7046190
DL_mu1,-23.40616999,GID7046204
DL_mu1,-45.77086385,GID7046215
DL_mu1,2.352073302,GID7046378
DL_mu1,-11.1984745,GID7046382
DL_mu1,-5.76585338,GID7046390
DL_mu1,-11.48962972,GID7046418
DL_mu1,-16.54679636,GID7046514
DL_mu1,-8.154841446,GID7046663
DL_mu1,-50.56187033,GID7046782
DL_mu1,-27.14249134,GID7046872
DL_mu1,-43.34526892,GID7047009
DL_mu1,-30.25650046,GID7047099
DL_mu1,-51.54769706,GID7047125
DL_mu1,-8.086343158,GID7047155
DL_mu1,-48.72492512,GID7047170
DL_mu1,10.3981532,GID7047177
DL_mu1,-12.52321105,GID7047195
DL_mu1,-14.61649358,GID7047225
DL_mu1,-37.89075679,GID7047290
DL_mu1,-44.71673479,GID7047297
DL_mu1,-7.020145409,GID7047304
DL_mu1,15.04162614,GID7047479
DL_mu1,-41.54875354,GID7047518
DL_mu1,-10.78242468,GID7047541
DL_mu1,-28.00419187,GID7047542
DL_mu1,-32.42348472,GID7047543
DL_mu1,-37.11168759,GID7047544
DL_mu1,-27.55836813,GID7047552
DL_mu1,-32.60975845,GID7047556
DL_mu1,-42.27106254,GID7047560
DL_mu1,-31.40708045,GID7047568
DL_mu1,-54.99420615,GID7047597
DL_mu1,-37.09904694,GID7047610
DL_mu1,-39.78389044,GID7047612
DL_mu1,-45.70623505,GID7047619
DL_mu1,-35.41651259,GID7047843
DL_mu1,-31.32468046,GID7047854
DL_mu1,-25.79034777,GID7047929
DL_mu1,-51.22461525,GID7047937
DL_mu1,-41.39002226,GID7047943
DL_mu1,-67.1578734,GID7047989
DL_mu1,-16.19034752,GID7047993
DL_mu1,-12.92212865,GID7048153
DL_mu1,11.83711255,GID7048227
DL_mu1,-12.80798355,GID7048286
DL_mu1,-24.24408823,GID7048427
DL_mu1,2.79886065,GID7048441
DL_mu1,8.635412368,GID7048516
DL_mu1,5.027895512,GID7048517
DL_mu1,-12.45331286,GID7048518
DL_mu1,22.78365583,GID7170548
DL_mu1,-5.844787647,GID7170673
DL_mu1,-4.916070834,GID7170723
DL_mu1,13.61950603,GID7170771
DL_mu1,5.082944277,GID7170773
DL_mu1,12.93225307,GID7170827
DL_mu1,-5.780960026,GID7170918
DL_mu1,-13.92101196,GID7170962
DL_mu1,-20.41329214,GID7170965
DL_mu1,-3.430719388,GID7170971
DL_mu1,-7.725448659,GID7170972
DL_mu1,-11.60481871,GID7170988
DL_mu1,-40.00530966,GID7170999
DL_mu1,-27.42926113,GID7171030
DL_mu1,1.158921791,GID7171077
DL_mu1,2.645794098,GID7171094
DL_mu1,-9.362908582,GID7171098
DL_mu1,-6.933579711,GID7171118
DL_mu1,-0.59321935,GID7171128
DL_mu1,-40.42631663,GID7171129
DL_mu1,1.208191172,GID7171132
DL_mu1,-14.37062582,GID7171133
DL_mu1,-33.05533724,GID7171143
DL_mu1,8.79369394,GID7171162
DL_mu1,-4.587170603,GID7171164
DL_mu1,13.09755121,GID7171172
DL_mu1,-35.14596597,GID7171238
DL_mu1,-2.822126576,GID7171242
DL_mu1,-22.29085947,GID7171285
DL_mu1,-45.88507927,GID7171325
DL_mu1,-45.68679579,GID7171329
DL_mu1,-15.2004974,GID7171391
DL_mu1,-40.70570285,GID7173426
DL_mu1,8.06242589,GID7173448
DL_mu1,-32.79564869,GID7173452
DL_mu1,-0.041917954,GID7173465
DL_mu1,-27.95983255,GID7173466
DL_mu1,12.90720025,GID7173468
DL_mu1,-6.407535714,GID7173471
DL_mu1,12.45553189,GID7173472
DL_mu1,-40.8395689,GID7173484
DL_mu1,-41.60399266,GID7173488
DL_mu1,-31.77367447,GID7173494
DL_mu1,-7.602605246,GID7173499
DL_mu1,1.349341478,GID7173500
DL_mu1,-32.51937788,GID7173511
DL_mu1,-44.44068608,GID7173515
DL_mu1,-36.02990325,GID7173519
DL_mu1,29.81433018,GID7173521
DL_mu1,13.04512748,GID7173528
DL_mu1,-43.28017919,GID7173534
DL_mu1,-31.26168987,GID7173536
DL_mu1,-32.81103131,GID7173680
DL_mu1,-38.59114601,GID7173690
DL_mu1,-31.76311224,GID7173707
DL_mu1,23.34640651,GID7173722
DL_mu1,-28.57005569,GID7173723
DL_mu1,-25.17507176,GID7173767
DL_mu1,20.72968582,GID7173782
DL_mu1,-48.8384479,GID7173803
DL_mu1,-43.94171538,GID7173821
DL_mu1,-37.05158962,GID7173823
DL_mu1,-17.09465486,GID7173831
DL_mu1,-11.14158808,GID7173851
DL_mu1,-37.26687137,GID7173922
DL_mu1,6.433961758,GID7173958
DL_mu1,-13.71306124,GID7173972
DL_mu1,16.18969747,GID7174031
DL_mu1,-56.5413729,GID7174093
DL_mu1,-48.82269251,GID7174094
DL_mu1,-32.46742986,GID7174103
DL_mu1,-45.23336317,GID7174104
DL_mu1,-45.05615723,GID7174105
DL_mu1,-12.58757638,GID7174107
DL_mu1,-27.1611841,GID7174109
DL_mu1,-25.02100934,GID7174113
DL_mu1,7.684996017,GID7174115
DL_mu1,-9.116199052,GID7174116
DL_mu1,-13.446434,GID7174117
DL_mu1,-50.27825774,GID7174130
DL_mu1,-29.92131422,GID7174131
DL_mu1,-21.9766321,GID7174140
DL_mu1,-43.58719347,GID7174156
DL_mu1,-55.42350219,GID7174159
DL_mu1,-48.30828532,GID7174162
DL_mu1,-37.65993729,GID7174165
DL_mu1,-35.00141201,GID7174167
DL_mu1,-6.845218958,GID7174195
DL_mu1,-6.127850944,GID7174199
DL_mu1,-16.13095156,GID7174267
DL_mu1,-16.00412163,GID7174269
DL_mu1,-43.27148116,GID7174270
DL_mu1,-32.89989941,GID7174271
DL_mu1,-10.68374646,GID7174281
DL_mu1,-40.12967889,GID7174288
DL_mu1,-18.96045729,GID7174310
DL_mu1,-13.58582606,GID7174312
DL_mu1,-21.53680295,GID7174313
DL_mu1,-46.79730595,GID7174314
DL_mu1,2.190532308,GID7174317
DL_mu1,-18.81690058,GID7174319
DL_mu1,-12.68263771,GID7174320
DL_mu1,-54.73302271,GID7174321
DL_mu1,-29.73089491,GID7174323
DL_mu1,-44.37280995,GID7174330
DL_mu1,-15.03287432,GID7174332
DL_mu1,-37.76631815,GID7174333
DL_mu1,-4.299945329,GID7174339
DL_mu1,1.047586693,GID7174342
DL_mu1,-42.7432276,GID7174343
DL_mu1,-28.66484996,GID7174347
DL_mu1,-15.07897057,GID7174348
DL_mu1,-12.42746105,GID7174349
DL_mu1,-28.89537155,GID7174351
DL_mu1,-38.65597762,GID7174357
DL_mu1,-34.33512705,GID7174390
DL_mu1,-44.13804852,GID7174393
DL_mu1,-24.6248775,GID7174396
DL_mu1,-43.47007721,GID7174397
DL_mu1,-46.79399174,GID7174398
DL_mu1,-24.85472445,GID7174399
DL_mu1,-35.95529676,GID7174404
DL_mu1,-42.49843304,GID7174406
DL_mu1,-40.75657001,GID7174412
DL_mu1,-19.93541195,GID7174413
DL_mu1,-6.489725651,GID7174417
DL_mu1,-9.251507493,GID7174418
DL_mu1,-45.40770923,GID7174419
DL_mu1,-59.08726672,GID7174420
DL_mu1,-49.25524418,GID7174421
DL_mu1,-52.33815179,GID7174422
DL_mu1,-43.07932421,GID7174424
DL_mu1,-38.35139563,GID7174434
DL_mu1,-61.11309585,GID7174454
DL_mu1,-46.54129839,GID7174485
DL_mu1,-42.03078363,GID7174488
DL_mu1,-52.33524828,GID7174504
DL_mu1,-28.02398671,GID7174508
DL_mu1,-44.41052358,GID7174519
DL_mu1,-28.29031035,GID7174520
DL_mu1,-43.32502172,GID7174521
DL_mu1,-43.46798761,GID7174522
DL_mu1,-30.75188752,GID7174523
DL_mu1,-28.55600163,GID7174524
DL_mu1,-19.57603433,GID7174529
DL_mu1,-38.16580705,GID7174530
DL_mu1,-30.06030967,GID7174532
DL_mu1,-37.71439911,GID7174533
DL_mu1,-37.32561528,GID7174534
DL_mu1,-55.2441779,GID7174535
DL_mu1,-53.5106154,GID7174537
DL_mu1,-41.46782595,GID7174540
DL_mu1,-49.49446537,GID7174550
DL_mu1,-28.65384055,GID7174559
DL_mu1,-21.2787347,GID7174560
DL_mu1,-26.04057891,GID7174561
DL_mu1,-39.0079918,GID7174562
DL_mu1,-24.04360412,GID7174563
DL_mu1,-28.86411866,GID7174564
DL_mu1,-44.23831493,GID7174565
DL_mu1,-40.27466184,GID7174566
DL_mu1,-38.07849695,GID7174568
DL_mu1,6.792504266,GID7174569
DL_mu1,-42.40001658,GID7174570
DL_mu1,-43.61705123,GID7174571
DL_mu1,-34.96071061,GID7174572
DL_mu1,-42.36599613,GID7174577
DL_mu1,-39.82401805,GID7174585
DL_mu1,-33.31514248,GID7174586
DL_mu1,-43.23670468,GID7174587
DL_mu1,-32.26786186,GID7174590
DL_mu1,-42.48441441,GID7174591
DL_mu1,-41.41069627,GID7174593
DL_mu1,-30.14896673,GID7174610
DL_mu1,-14.50141902,GID7174640
DL_mu1,-28.6890537,GID7174650
DL_mu1,-42.81385514,GID7174651
DL_mu1,-38.50357755,GID7174653
DL_mu1,-31.97349329,GID7174656
DL_mu1,-19.75575972,GID7174657
DL_mu1,-21.89481849,GID7174658
DL_mu1,-55.00284131,GID7174659
DL_mu1,-40.60018932,GID7174665
DL_mu1,-49.83236864,GID7174669
DL_mu1,-25.20758549,GID7174701
DL_mu1,-36.38089903,GID7174702
DL_mu1,-41.12888685,GID7174704
DL_mu1,-37.01729424,GID7174707
DL_mu1,-50.43433486,GID7174708
DL_mu1,-43.86900739,GID7174709
DL_mu1,-42.76150658,GID7174718
DL_mu1,-44.26125454,GID7174754
DL_mu1,6.285888461,GID7174766
DL_mu1,-34.36069567,GID7174775
DL_mu1,-11.12581458,GID7174798
DL_mu1,-26.78773031,GID7174801
DL_mu1,-39.7698468,GID7174803
DL_mu1,-43.24965704,GID7174804
DL_mu1,-16.17066719,GID7175758
DL_mu1,-30.21148278,GID7175794
DL_mu1,-27.00307681,GID7175808
DL_mu1,4.403259656,GID7175809
DL_mu1,5.643221429,GID7175811
DL_mu1,-18.83373451,GID7175819
DL_mu1,-22.18474399,GID7175837
DL_mu1,-39.42996789,GID7175851
DL_mu1,-49.54221184,GID7175852
DL_mu1,-41.20476804,GID7175853
DL_mu1,-37.12184573,GID7175855
DL_mu1,-49.91951456,GID7175856
DL_mu1,-3.372603895,GID7175858
DL_mu1,-8.802553982,GID7175859
DL_mu1,-20.9504019,GID7175877
DL_mu1,-20.79482988,GID7175894
DL_mu1,-34.2827338,GID7175897
DL_mu1,-7.467869897,GID7175901
DL_mu1,-54.64880136,GID7175911
DL_mu1,-58.30114272,GID7175914
DL_mu1,-24.10441205,GID7175920
DL_mu1,-44.06854957,GID7175926
DL_mu1,-22.73317998,GID7175930
DL_mu1,-13.4356177,GID7175951
DL_mu1,-8.355858599,GID7175970
DL_mu1,-26.95455453,GID7175977
DL_mu1,-34.51602688,GID7175978
DL_mu1,-14.03332683,GID7175990
DL_mu1,-63.24268779,GID7175993
DL_mu1,-60.62942512,GID7175997
DL_mu1,-39.54459504,GID7176009
DL_mu1,-36.68433695,GID7176013
DL_mu1,-43.58387585,GID7176014
DL_mu1,-26.44313297,GID7176018
DL_mu1,8.205467219,GID7176027
DL_mu1,-32.10863121,GID7176031
DL_mu1,13.9588717,GID7176050
DL_mu1,-43.39677691,GID7176058
DL_mu1,-17.66453271,GID7176059
DL_mu1,-38.29775308,GID7176068
DL_mu1,-51.79660811,GID7176104
DL_mu1,-18.03320945,GID7176110
DL_mu1,-29.03437096,GID7176115
DL_mu1,-7.420801381,GID7176119
DL_mu1,9.905631411,GID7176152
DL_mu1,-44.01728183,GID7176175
DL_mu1,-47.65833113,GID7176182
DL_mu1,-28.89598869,GID7176183
DL_mu1,-31.19673466,GID7176271
DL_mu1,-26.9859185,GID7176275
DL_mu1,-22.77654192,GID7176276
DL_mu1,-9.599255415,GID7176278
DL_mu1,-18.00219606,GID7176280
DL_mu1,-30.52242618,GID7176284
DL_mu1,-4.259527532,GID7176289
DL_mu1,-24.22553568,GID7176320
DL_mu1,-9.174340946,GID7176353
DL_mu1,-11.92559684,GID7176356
DL_mu1,-2.63960556,GID7176362
DL_mu1,-13.38773537,GID7176374
DL_mu1,3.523835607,GID7176407
DL_mu1,9.150871359,GID7176409
DL_mu1,-42.01564268,GID7176410
DL_mu1,-32.59070303,GID7176411
DL_mu1,-32.78073748,GID7176414
DL_mu1,-37.53078333,GID7176432
DL_mu1,-11.22458616,GID7176443
DL_mu1,-53.73175972,GID7176455
DL_mu1,0.440436837,GID7176513
DL_mu1,2.74818018,GID7176522
DL_mu1,12.09989605,GID7176542
DL_mu1,-9.337488766,GID7176554
DL_mu1,12.16754833,GID7176556
DL_mu1,10.19599185,GID7176563
DL_mu1,-5.734380034,GID7176565
DL_mu1,-21.75900352,GID7176569
DL_mu1,-46.2000725,GID7176603
DL_mu1,-49.27748586,GID7176604
DL_mu1,-39.09687027,GID7176609
DL_mu1,-35.56252657,GID7176610
DL_mu1,-25.73039555,GID7176611
DL_mu1,-40.85402881,GID7176616
DL_mu1,-22.27895987,GID7176617
DL_mu1,17.78988699,GID7176618
DL_mu1,-10.91577694,GID7176624
DL_mu1,-20.12706502,GID7176626
DL_mu1,-40.07664754,GID7176635
DL_mu1,-40.68159008,GID7176637
DL_mu1,-7.635520489,GID7176640
DL_mu1,-41.00947641,GID7176644
DL_mu1,-44.3651033,GID7176648
DL_mu1,-32.5617971,GID7176668
DL_mu1,-57.15805745,GID7176669
DL_mu1,10.58827903,GID7176676
DL_mu1,-34.21735285,GID7176693
DL_mu1,-11.50164477,GID7176695
DL_mu1,-14.00263388,GID7176731
DL_mu1,-12.94611652,GID7176732
DL_mu1,8.719117927,GID7176743
DL_mu1,11.90817605,GID7176751
DL_mu1,-14.62940232,GID7176773
DL_mu1,7.49887605,GID7176774
DL_mu1,-38.12127745,GID7176775
DL_mu1,-44.32007943,GID7176776
DL_mu1,-51.77421957,GID7176778
DL_mu1,-41.9787363,GID7176779
DL_mu1,-53.68690805,GID7176781
DL_mu1,-41.67862434,GID7176838
DL_mu1,-33.36703467,GID7176852
DL_mu1,7.024762016,GID7176854
DL_mu1,14.2236582,GID7176944
DL_mu1,-7.102892403,GID7176969
DL_mu1,-43.72029348,GID7177015
DL_mu1,-47.3139907,GID7177017
DL_mu1,-49.92832884,GID7177019
DL_mu1,-32.19391727,GID7177031
DL_mu1,0.37904045,GID7177034
DL_mu1,-19.74712348,GID7177038
DL_mu1,-32.56405123,GID7177041
DL_mu1,-47.09948727,GID7177042
DL_mu1,-28.63014972,GID7177051
DL_mu1,-14.56633971,GID7177089
DL_mu1,-17.15900739,GID7177100
DL_mu1,-8.998896261,GID7177103
DL_mu1,-50.07759293,GID7177105
DL_mu1,-47.2197149,GID7177107
DL_mu1,-57.36042684,GID7177127
DL_mu1,-59.88807516,GID7177128
DL_mu1,-36.9025457,GID7177130
DL_mu1,-54.27992595,GID7177165
DL_mu1,-52.60732095,GID7177167
DL_mu1,-47.23256415,GID7177168
DL_mu1,-55.4321997,GID7177185
DL_mu1,-30.13869905,GID7177198
DL_mu1,15.53336906,GID7177282
DL_mu1,-32.21070366,GID7177302
DL_mu1,-22.69705197,GID7177345
DL_mu1,-19.70203227,GID7177352
DL_mu1,-23.38692018,GID7177375
DL_mu1,-26.97045671,GID7177376
DL_mu1,-47.69931677,GID7177389
DL_mu1,-27.8807704,GID7177390
DL_mu1,-28.66223901,GID7177391
DL_mu1,-42.23806626,GID7177409
DL_mu1,-47.71747768,GID7177410
DL_mu1,-47.64471557,GID7177413
DL_mu1,-43.51644345,GID7177415
DL_mu1,-33.81197689,GID7177427
DL_mu1,-22.65490663,GID7177432
DL_mu1,-12.53180833,GID7177433
DL_mu1,-0.156140219,GID7177435
DL_mu1,-33.91428767,GID7177540
DL_mu1,-5.119447697,GID7177557
DL_mu1,-33.87620449,GID7177558
DL_mu1,-17.31057111,GID7177559
DL_mu1,-22.755706,GID7177562
DL_mu1,-22.52440422,GID7177563
DL_mu1,-31.4383113,GID7177569
DL_mu1,-5.490766356,GID7177570
DL_mu1,-3.512493699,GID7177571
DL_mu1,-16.81847208,GID7177572
DL_mu1,-33.3000552,GID7177591
DL_mu1,-40.42382268,GID7177601
DL_mu1,-24.40300845,GID7177603
DL_mu1,-38.07704017,GID7177627
DL_mu1,-51.21157546,GID7177632
DL_mu1,-16.84645804,GID7177651
DL_mu1,14.23986605,GID7177664
DL_mu1,13.57334963,GID7177666
DL_mu1,14.98999767,GID7177669
DL_mu1,13.0104543,GID7177673
DL_mu1,-21.17940964,GID7177692
DL_mu1,-37.34786516,GID7177702
DL_mu1,6.290359411,GID7177745
DL_mu1,-53.71226534,GID7177749
DL_mu1,-26.64260264,GID7177772
DL_mu1,-24.53739957,GID7177777
DL_mu1,-47.08234017,GID7177872
DL_mu1,-0.646137389,GID7177874
DL_mu1,12.39105583,GID7177875
DL_mu1,-36.63214683,GID7177888
DL_mu1,-25.08516191,GID7177922
DL_mu1,-15.78578004,GID7177924
DL_mu1,-61.98311932,GID7177969
DL_mu1,-6.980444389,GID7178348
