trait,blue,GID
DTHD,89.51675407,GID7399345
DTHD,89.1471126,GID7399399
DTHD,89.43794334,GID7399403
DTHD,89.27868862,GID7399413
DTHD,95.44753931,GID7399442
DTHD,93.93058138,GID7399445
DTHD,95.97157432,GID7399457
DTHD,94.8629099,GID7399469
DTHD,96.0017325,GID7399471
DTHD,96.39267065,GID7399473
DTHD,96.75816553,GID7399478
DTHD,95.66124818,GID7399485
DTHD,98.73131037,GID7399491
DTHD,98.82629519,GID7399496
DTHD,99.32629519,GID7399497
DTHD,99.01758928,GID7399499
DTHD,92.36121168,GID7399537
DTHD,95.79006056,GID7399539
DTHD,91.65163545,GID7399541
DTHD,94.81089017,GID7399545
DTHD,91.65163545,GID7399548
DTHD,92.60523394,GID7399578
DTHD,96.47122034,GID7399583
DTHD,89.21246423,GID7399601
DTHD,90.64570506,GID7399607
DTHD,87.61054215,GID7399609
DTHD,93.69697659,GID7399610
DTHD,94.12804518,GID7399612
DTHD,95.2367096,GID7399613
DTHD,98.53316393,GID7399615
DTHD,98.26967643,GID7399616
DTHD,98.71548324,GID7399619
DTHD,97.1133508,GID7399621
DTHD,98.63085383,GID7399623
DTHD,92.53597258,GID7399627
DTHD,93.10364683,GID7399631
DTHD,92.17121474,GID7399636
DTHD,94.50866201,GID7399637
DTHD,92.60354325,GID7399638
DTHD,91.77893687,GID7399639
DTHD,92.98333318,GID7399640
DTHD,93.11512421,GID7399641
DTHD,90.82407845,GID7399643
DTHD,92.25191071,GID7399644
DTHD,97.68161609,GID7399645
DTHD,93.18161609,GID7399651
DTHD,94.09026548,GID7399653
DTHD,92.32036875,GID7399712
DTHD,99.24829117,GID7399739
DTHD,98.19392642,GID7399789
DTHD,96.20605436,GID7399816
DTHD,98.71593172,GID7399819
DTHD,97.71593172,GID7399821
DTHD,99.91932049,GID7399823
DTHD,100.7731495,GID7399829
DTHD,99.72337434,GID7399830
DTHD,99.72337434,GID7399832
DTHD,99.89117038,GID7399834
DTHD,99.41063816,GID7399841
DTHD,96.92096627,GID7399875
DTHD,90.43714059,GID7399878
DTHD,92.87360942,GID7399900
DTHD,86.40706985,GID7399902
DTHD,91.42109206,GID7399908
DTHD,89.30696227,GID7399946
DTHD,88.32190048,GID7399947
DTHD,91.93677013,GID7399950
DTHD,87.42837558,GID7399956
DTHD,100.349886,GID7399966
DTHD,95.36232387,GID7400062
DTHD,89.78130136,GID7400069
DTHD,89.42040716,GID7400073
DTHD,100.2974757,GID7400087
DTHD,99.74077575,GID7400088
DTHD,100.2501947,GID7400090
DTHD,97.80455941,GID7400091
DTHD,96.86101305,GID7400168
DTHD,92.73946494,GID7400194
DTHD,92.04282911,GID7400204
DTHD,92.23877526,GID7400209
DTHD,91.70468951,GID7400224
DTHD,95.96499028,GID7400239
DTHD,97.68289983,GID7400251
DTHD,92.51455622,GID7400265
DTHD,96.1568057,GID7400267
DTHD,94.43221864,GID7400276
DTHD,95.04567082,GID7400278
DTHD,92.89507897,GID7400279
DTHD,87.25381638,GID7400281
DTHD,91.8034133,GID7400282
DTHD,87.87724327,GID7400293
DTHD,98.53045746,GID7400294
DTHD,98.54066781,GID7400298
DTHD,95.29963246,GID7400299
DTHD,91.79963246,GID7400301
DTHD,95.17490301,GID7400305
DTHD,91.52988748,GID7400306
DTHD,92.52988748,GID7400308
DTHD,93.08800178,GID7400311
DTHD,91.65486047,GID7400313
DTHD,90.0812893,GID7400315
DTHD,90.96457489,GID7400316
DTHD,87.5812893,GID7400318
DTHD,92.42804559,GID7400331
DTHD,97.49501051,GID7400383
DTHD,97.28224699,GID7400437
DTHD,92.99039254,GID7400441
DTHD,94.44985312,GID7400442
DTHD,92.23574815,GID7400443
DTHD,99.65781535,GID7400446
DTHD,95.59069787,GID7400448
DTHD,99.04110094,GID7400453
DTHD,94.76992726,GID7400456
DTHD,97.38554865,GID7400457
DTHD,96.05397621,GID7400458
DTHD,97.81015786,GID7400459
DTHD,100.8117187,GID7400460
DTHD,98.99094808,GID7400466
DTHD,99.06498457,GID7400467
DTHD,98.12243637,GID7400471
DTHD,88.2100001,GID7400478
DTHD,92.03077071,GID7400482
DTHD,90.22913531,GID7400488
DTHD,89.80270649,GID7400490
DTHD,95.34124722,GID7400491
DTHD,97.07811943,GID7400511
DTHD,95.43653343,GID7400537
DTHD,93.98815991,GID7400551
DTHD,91.91759172,GID7400571
DTHD,91.38164022,GID7400579
DTHD,97.15605319,GID7400582
DTHD,95.09547355,GID7400583
DTHD,91.66529425,GID7400585
DTHD,90.16529425,GID7400595
DTHD,92.98721521,GID7400597
DTHD,93.0992358,GID7400598
DTHD,99.95459755,GID7400602
DTHD,100.9545975,GID7400624
DTHD,96.58005931,GID7400639
DTHD,99.14063896,GID7400641
DTHD,99.61462222,GID7400644
DTHD,99.186579,GID7400646
DTHD,95.11462222,GID7400649
DTHD,95.41773945,GID7400651
DTHD,94.8954639,GID7400656
DTHD,95.49712442,GID7400670
DTHD,95.43141541,GID7400676
DTHD,95.61740086,GID7400679
DTHD,94.62857483,GID7400696
DTHD,95.61740086,GID7400699
DTHD,95.62288839,GID7400700
DTHD,92.96028133,GID7400701
DTHD,93.90070104,GID7400702
DTHD,94.04452547,GID7400704
DTHD,97.00782649,GID7400717
DTHD,102.0833007,GID7400724
DTHD,96.46731191,GID7400729
DTHD,92.9687005,GID7400738
DTHD,98.53926869,GID7400741
DTHD,98.09966279,GID7400743
DTHD,98.89119832,GID7400746
DTHD,100.3538936,GID7400747
DTHD,99.04175006,GID7400748
DTHD,95.92714982,GID7400749
DTHD,98.05811211,GID7400751
DTHD,100.0316843,GID7400752
DTHD,93.56430194,GID7400754
DTHD,91.3657064,GID7400757
DTHD,89.83787907,GID7400758
DTHD,92.86389581,GID7400769
DTHD,99.97022995,GID7400770
DTHD,101.3527218,GID7400771
DTHD,93.37313686,GID7400772
DTHD,91.08536658,GID7400794
DTHD,96.01094903,GID7400816
DTHD,95.50620925,GID7400819
DTHD,91.83546521,GID7400872
DTHD,99.93661127,GID7402206
DTHD,98.43661127,GID7402209
DTHD,96.34663918,GID7402211
DTHD,100.3443355,GID7402225
DTHD,95.63596076,GID7402229
GRYLD,6.431576643,GID304660
GRYLD,6.774694652,GID3872194
GRYLD,6.413987455,GID4754390
GRYLD,7.214885374,GID4755014
GRYLD,7.012213675,GID5398434
GRYLD,6.467918901,GID5398530
GRYLD,7.4619017,GID6175067
GRYLD,7.407762243,GID6332122
GRYLD,6.412832269,GID6333158
GRYLD,7.48036843,GID6341870
GRYLD,7.098823409,GID6415882
GRYLD,7.289012193,GID7045243
GRYLD,7.724308163,GID7046099
GRYLD,7.099822626,GID7046102
GRYLD,6.924569352,GID7046872
GRYLD,6.63177073,GID7047125
GRYLD,6.989924827,GID7047155
GRYLD,7.072787223,GID7047177
GRYLD,5.606522626,GID7171172
GRYLD,5.459977602,GID7173521
GRYLD,6.625112916,GID7173803
GRYLD,7.15506316,GID7173851
GRYLD,7.327074827,GID7174031
GRYLD,6.701681096,GID7174115
GRYLD,7.870126734,GID7174116
GRYLD,5.853763675,GID7174267
GRYLD,7.664730107,GID7174312
GRYLD,6.513651774,GID7174319
GRYLD,7.376831579,GID7174330
GRYLD,7.436926288,GID7174332
GRYLD,6.356767117,GID7174396
GRYLD,7.173157969,GID7174418
GRYLD,7.290879329,GID7174421
GRYLD,7.191739654,GID7174520
GRYLD,7.227561252,GID7174523
GRYLD,7.241035765,GID7174524
GRYLD,8.185217446,GID7174530
GRYLD,7.321486631,GID7174534
GRYLD,7.268522188,GID7174537
GRYLD,7.494160061,GID7174540
GRYLD,7.55477838,GID7174702
GRYLD,6.751985804,GID7175837
GRYLD,7.157771359,GID7176353
GRYLD,6.891521359,GID7176616
GRYLD,6.663723188,GID7176626
GRYLD,7.056377285,GID7176751
GRYLD,7.684758193,GID7176774
GRYLD,7.100995133,GID7177031
GRYLD,3.465054304,GID7177041
GRYLD,7.96946944,GID7177105
GRYLD,7.552907397,GID7177375
GRYLD,7.288723647,GID7177376
GRYLD,6.539287344,GID7177390
GRYLD,6.470487344,GID7177433
GRYLD,6.903383557,GID7177664
GRYLD,6.51722143,GID7177666
GRYLD,6.419747999,GID7177669
GRYLD,6.074847999,GID7177673
GRYLD,8.414294649,GID7177875
GRYLD,7.269960899,GID7177969
GRYLD,7.672661925,GID7178454
GRYLD,7.063737774,GID7178457
GRYLD,6.591007827,GID7178542
GRYLD,6.865098112,GID7178769
GRYLD,7.666743638,GID7213309
GRYLD,6.24075646,GID7310203
GRYLD,7.198003049,GID7310216
GRYLD,6.034079421,GID7310251
GRYLD,6.353754228,GID7310279
GRYLD,7.117049064,GID7310280
GRYLD,7.19915699,GID7310282
GRYLD,6.375316472,GID7310284
GRYLD,6.793478254,GID7310290
GRYLD,7.201666472,GID7310307
GRYLD,6.943032251,GID7310407
GRYLD,6.66405733,GID7310414
GRYLD,7.234733191,GID7310415
GRYLD,7.097297228,GID7310423
GRYLD,5.985054628,GID7310428
GRYLD,6.82984823,GID7310430
GRYLD,6.585874591,GID7310511
GRYLD,5.608486946,GID7310601
GRYLD,6.875974591,GID7310606
GRYLD,6.665027067,GID7310617
GRYLD,6.695281993,GID7310628
GRYLD,6.735502912,GID7310629
GRYLD,6.833165715,GID7310635
GRYLD,7.146772586,GID7310700
GRYLD,6.677879832,GID7310704
GRYLD,7.430604753,GID7310720
GRYLD,7.634915334,GID7310723
GRYLD,6.713633448,GID7310770
GRYLD,6.415019705,GID7310771
GRYLD,6.696553906,GID7310775
GRYLD,6.768824047,GID7310785
GRYLD,5.064786241,GID7310788
GRYLD,5.708613726,GID7310789
GRYLD,5.579990647,GID7310794
GRYLD,4.603055144,GID7310795
GRYLD,5.81210922,GID7310797
GRYLD,5.252134927,GID7310799
GRYLD,5.990801969,GID7310804
GRYLD,7.173972572,GID7310807
GRYLD,7.199585929,GID7310835
GRYLD,6.907755337,GID7310862
GRYLD,7.398255337,GID7310893
GRYLD,5.565030827,GID7310894
GRYLD,6.063505452,GID7310902
GRYLD,6.674424263,GID7310905
GRYLD,7.227897083,GID7310906
GRYLD,7.037545702,GID7310918
GRYLD,7.761357957,GID7310946
GRYLD,7.050136473,GID7310981
GRYLD,5.610113297,GID7311017
GRYLD,6.205981385,GID7311040
GRYLD,6.484381385,GID7311059
GRYLD,7.067552951,GID7311077
GRYLD,6.957239303,GID7311105
GRYLD,6.534060369,GID7311132
GRYLD,5.99085406,GID7311134
GRYLD,5.880404016,GID7311152
GRYLD,6.790535169,GID7311160
GRYLD,6.854335169,GID7311174
GRYLD,5.873437608,GID7311249
GRYLD,7.45239288,GID7311300
GRYLD,6.992470433,GID7311326
GRYLD,6.426229963,GID7311365
GRYLD,6.605422182,GID7311467
GRYLD,7.517496485,GID7311478
GRYLD,6.85834321,GID7311520
GRYLD,6.49892802,GID7311544
GRYLD,7.343483223,GID7311551
GRYLD,6.596483223,GID7311555
GRYLD,7.198655014,GID7311566
GRYLD,6.954164007,GID7311612
GRYLD,7.062218227,GID7311762
GRYLD,6.996518216,GID7311884
GRYLD,7.209172691,GID7311894
GRYLD,7.275660016,GID7311895
GRYLD,6.57220278,GID7311967
GRYLD,6.938624951,GID7312045
GRYLD,6.006295229,GID7312063
GRYLD,7.199222927,GID7312066
GRYLD,7.095929602,GID7312069
GRYLD,7.305577732,GID7312071
GRYLD,6.805049702,GID7312074
GRYLD,6.994056823,GID7312081
GRYLD,6.681153778,GID7312084
GRYLD,6.898345257,GID7312085
GRYLD,7.452513598,GID7312092
GRYLD,7.046674798,GID7312215
GRYLD,7.377379588,GID7312223
GRYLD,6.461502204,GID7312242
GRYLD,6.58164677,GID7312262
GRYLD,5.487277616,GID7312313
GRYLD,6.284078966,GID7312360
GRYLD,7.388226444,GID7312378
GRYLD,6.521239506,GID7312386
GRYLD,6.249265107,GID7312398
GRYLD,5.411752314,GID7312429
GRYLD,5.934747466,GID7312454
GRYLD,5.570630785,GID7312470
GRYLD,6.496849323,GID7312485
GRYLD,6.950748357,GID7312523
GRYLD,6.85059504,GID7312527
GRYLD,6.81558139,GID7312620
GRYLD,6.394093082,GID7312655
GRYLD,6.149872834,GID7312670
GRYLD,5.988696156,GID7312673
GRYLD,6.794945792,GID7312736
GRYLD,7.215234924,GID7312934
GRYLD,6.77464753,GID7312955
GRYLD,6.677604343,GID7313022
GRYLD,6.791596651,GID7313023
GRYLD,6.695429343,GID7313027
GRYLD,6.926590157,GID7313028
GRYLD,6.786714606,GID7313031
GRYLD,7.252040157,GID7313040
GRYLD,6.886210971,GID7313048
GRYLD,6.139030392,GID7313112
GRYLD,7.088249251,GID7313172
GRYLD,6.741509244,GID7313312
GRYLD,7.097638204,GID7313318
GRYLD,7.347007281,GID7313327
GRYLD,6.861014901,GID7313358
GRYLD,7.5778944,GID7313392
GRYLD,6.700287758,GID7313395
GRYLD,7.179615142,GID7313406
GRYLD,6.949446942,GID7313459
GRYLD,7.895399088,GID7313462
GRYLD,7.296892775,GID7313608
GRYLD,6.468493335,GID7313663
GRYLD,7.189872737,GID7313678
GRYLD,7.220802696,GID7313682
GRYLD,7.267888326,GID7313697
GRYLD,7.144751347,GID7313708
GRYLD,7.128217838,GID7313724
GRYLD,7.105426279,GID7313754
GRYLD,7.711476222,GID7313767
GRYLD,7.334513042,GID7313770
GRYLD,7.184039082,GID7313804
GRYLD,7.108282753,GID7313806
GRYLD,6.721292996,GID7313811
GRYLD,4.833558805,GID7314091
GRYLD,7.209861038,GID7395684
GRYLD,6.716658361,GID7395694
GRYLD,6.688758361,GID7395818
GRYLD,7.167668242,GID7395822
GRYLD,6.849177744,GID7395864
GRYLD,6.577513384,GID7395899
GRYLD,6.27164197,GID7395907
GRYLD,6.078571309,GID7395915
GRYLD,6.900768548,GID7395926
GRYLD,6.152407203,GID7395953
GRYLD,6.46812646,GID7395966
GRYLD,6.334759195,GID7395971
GRYLD,6.549809195,GID7395976
GRYLD,5.892367177,GID7396029
GRYLD,7.409970431,GID7396039
GRYLD,6.677370431,GID7396072
GRYLD,6.467157921,GID7396083
GRYLD,6.612838664,GID7396102
GRYLD,6.172679421,GID7396103
GRYLD,7.501531342,GID7396104
GRYLD,5.522616446,GID7396125
GRYLD,7.282492347,GID7396133
GRYLD,5.947142538,GID7396135
GRYLD,5.865289516,GID7396136
GRYLD,6.529853741,GID7396139
GRYLD,6.452063054,GID7396142
GRYLD,6.68831379,GID7396143
GRYLD,5.107664428,GID7396151
GRYLD,4.97764569,GID7396153
GRYLD,5.82476635,GID7396155
GRYLD,7.747001893,GID7396161
GRYLD,6.234005863,GID7396171
GRYLD,6.42166506,GID7396172
GRYLD,6.485213405,GID7396173
GRYLD,5.806508625,GID7396174
GRYLD,7.759113405,GID7396176
GRYLD,7.189228691,GID7396184
GRYLD,7.66771131,GID7396194
GRYLD,6.040575437,GID7396207
GRYLD,7.277719235,GID7396208
GRYLD,7.233135718,GID7396209
GRYLD,7.025144961,GID7396227
GRYLD,7.241573182,GID7396228
GRYLD,7.279333179,GID7396235
GRYLD,7.067996953,GID7396236
GRYLD,7.479370986,GID7396237
GRYLD,6.622820986,GID7396244
GRYLD,5.200893128,GID7396248
GRYLD,5.762880773,GID7396257
GRYLD,7.305548284,GID7396327
GRYLD,6.972715912,GID7396355
GRYLD,6.73514823,GID7396461
GRYLD,6.077440536,GID7396477
GRYLD,6.105839859,GID7396482
GRYLD,6.877773152,GID7396535
GRYLD,7.236623152,GID7396538
GRYLD,6.91407577,GID7396540
GRYLD,5.996463509,GID7396549
GRYLD,6.966587801,GID7396550
GRYLD,6.936469969,GID7396555
GRYLD,6.938787801,GID7396560
GRYLD,5.655480827,GID7396566
GRYLD,6.41206549,GID7396624
GRYLD,5.388448211,GID7396638
GRYLD,6.529839629,GID7396639
GRYLD,6.329662974,GID7396709
GRYLD,7.722326151,GID7396710
GRYLD,7.111693089,GID7396745
GRYLD,6.755932835,GID7396825
GRYLD,5.929682879,GID7396856
GRYLD,6.996560369,GID7396931
GRYLD,7.543263289,GID7396982
GRYLD,7.493509571,GID7397011
GRYLD,7.363177895,GID7397016
GRYLD,7.528888506,GID7397021
GRYLD,7.161299379,GID7397025
GRYLD,7.064912233,GID7397073
GRYLD,6.408062233,GID7397094
GRYLD,6.452148263,GID7397107
GRYLD,7.490998995,GID7397162
GRYLD,6.79230971,GID7397172
GRYLD,7.534580169,GID7397183
GRYLD,6.135086813,GID7397189
GRYLD,6.397427188,GID7397194
GRYLD,6.886764933,GID7397195
GRYLD,6.201652471,GID7397234
GRYLD,7.057990262,GID7397241
GRYLD,6.787626936,GID7397244
GRYLD,6.704123955,GID7397245
GRYLD,7.25582673,GID7397281
GRYLD,7.07433201,GID7397361
GRYLD,6.495760945,GID7397362
GRYLD,5.874174593,GID7397363
GRYLD,6.641471818,GID7397371
GRYLD,7.281303336,GID7397372
GRYLD,5.170896807,GID7397442
GRYLD,6.665420733,GID7397500
GRYLD,6.951138886,GID7397501
GRYLD,6.929238886,GID7397504
GRYLD,7.426218352,GID7397520
GRYLD,5.9143852,GID7397531
GRYLD,6.402342604,GID7397538
GRYLD,6.595171917,GID7397540
GRYLD,6.92351594,GID7397590
GRYLD,6.819352233,GID7397604
GRYLD,6.507742031,GID7397627
GRYLD,5.835813961,GID7397661
GRYLD,6.185876636,GID7397666
GRYLD,6.848776636,GID7397670
GRYLD,7.483176208,GID7397672
GRYLD,6.996840219,GID7397682
GRYLD,7.154118424,GID7397687
GRYLD,7.452445891,GID7397691
GRYLD,7.493018424,GID7397713
GRYLD,6.642476682,GID7397720
GRYLD,7.186773636,GID7397728
GRYLD,7.513287343,GID7397747
GRYLD,6.806603288,GID7397754
GRYLD,7.17722843,GID7397762
GRYLD,5.757953288,GID7397771
GRYLD,6.19075479,GID7397815
GRYLD,7.04316607,GID7397891
GRYLD,7.03244599,GID7397892
GRYLD,7.258682708,GID7397893
GRYLD,7.421022613,GID7397995
GRYLD,6.959680283,GID7398005
GRYLD,7.360101775,GID7398014
GRYLD,6.732657751,GID7398018
GRYLD,6.967769492,GID7398019
GRYLD,6.483586791,GID7398020
GRYLD,6.732569758,GID7398023
GRYLD,5.973521336,GID7398092
GRYLD,7.122700499,GID7398119
GRYLD,6.23505107,GID7398192
GRYLD,6.654633352,GID7398197
GRYLD,7.643916597,GID7398211
GRYLD,7.943688392,GID7398212
GRYLD,8.190255806,GID7398217
GRYLD,7.14816325,GID7398225
GRYLD,7.594229584,GID7398235
GRYLD,7.80596722,GID7398238
GRYLD,7.95051722,GID7398243
GRYLD,7.964409664,GID7398245
GRYLD,6.880204213,GID7398254
GRYLD,7.41136893,GID7398266
GRYLD,6.89183224,GID7398274
GRYLD,6.492211629,GID7398289
GRYLD,7.052049422,GID7398307
GRYLD,6.384577257,GID7398322
GRYLD,6.755623166,GID7398326
GRYLD,7.651171035,GID7398344
GRYLD,4.531171035,GID7398352
GRYLD,6.04422974,GID7398376
GRYLD,6.606602356,GID7398377
GRYLD,6.720324951,GID7398400
GRYLD,7.283677732,GID7398412
GRYLD,6.890599508,GID7398427
GRYLD,7.265354492,GID7398428
GRYLD,6.872321674,GID7398431
GRYLD,6.736874085,GID7398433
GRYLD,6.571029537,GID7398434
GRYLD,6.766774085,GID7398435
GRYLD,6.887287956,GID7398438
GRYLD,7.112971839,GID7398439
GRYLD,6.684660846,GID7398443
GRYLD,6.687900509,GID7398451
GRYLD,6.532762716,GID7398452
GRYLD,6.235555943,GID7398455
GRYLD,5.700851713,GID7398462
GRYLD,7.217043386,GID7398463
GRYLD,6.676436967,GID7398471
GRYLD,6.816923878,GID7398485
GRYLD,7.377629312,GID7398529
GRYLD,5.557077616,GID7398640
GRYLD,7.00114055,GID7398685
GRYLD,7.028949481,GID7398700
GRYLD,6.986509012,GID7398701
GRYLD,6.362080785,GID7398758
GRYLD,6.461948247,GID7398813
GRYLD,7.159539806,GID7398846
GRYLD,7.117599778,GID7398872
GRYLD,6.573136995,GID7398884
GRYLD,5.645545902,GID7398894
GRYLD,6.609547004,GID7398895
GRYLD,6.810596331,GID7398903
GRYLD,6.493316803,GID7398909
GRYLD,7.018847297,GID7398915
GRYLD,7.222857272,GID7398920
GRYLD,6.259408346,GID7398925
GRYLD,6.307510868,GID7398926
GRYLD,6.438508346,GID7398929
GRYLD,6.538797378,GID7398953
GRYLD,6.979799388,GID7398957
GRYLD,6.773873945,GID7398976
GRYLD,7.17467536,GID7399011
GRYLD,7.110073936,GID7399013
GRYLD,7.210207207,GID7399014
GRYLD,7.025605323,GID7399072
GRYLD,6.709286861,GID7399118
GRYLD,6.458463945,GID7399121
GRYLD,5.753284741,GID7399179
GRYLD,6.250052817,GID7399180
GRYLD,5.828403783,GID7399181
GRYLD,5.965352708,GID7399267
GRYLD,7.098013759,GID7399277
GRYLD,6.662558803,GID7399289
GRYLD,6.848611577,GID7399290
GRYLD,6.297381023,GID7399321
GRYLD,5.772759055,GID7399345
GRYLD,6.90519753,GID7399399
GRYLD,6.21170142,GID7399403
GRYLD,6.117702071,GID7399413
GRYLD,5.806892595,GID7399442
GRYLD,6.350326001,GID7399445
GRYLD,6.747589616,GID7399457
GRYLD,7.015484713,GID7399469
GRYLD,5.769394904,GID7399471
GRYLD,7.207918113,GID7399473
GRYLD,6.921458664,GID7399478
GRYLD,6.895854343,GID7399485
GRYLD,7.097772106,GID7399491
GRYLD,6.680835942,GID7399496
GRYLD,7.334785942,GID7399497
GRYLD,7.292719894,GID7399499
GRYLD,6.656540583,GID7399537
GRYLD,6.74002168,GID7399539
GRYLD,6.361951885,GID7399541
GRYLD,6.022751234,GID7399545
GRYLD,6.078351885,GID7399548
GRYLD,6.922322882,GID7399578
GRYLD,6.549464989,GID7399583
GRYLD,7.588781444,GID7399601
GRYLD,7.446882411,GID7399607
GRYLD,7.344175542,GID7399609
GRYLD,6.655740246,GID7399610
GRYLD,6.395259792,GID7399612
GRYLD,5.895014695,GID7399613
GRYLD,6.251476534,GID7399615
GRYLD,5.979565174,GID7399616
GRYLD,5.949262865,GID7399619
GRYLD,6.213620733,GID7399621
GRYLD,5.883654983,GID7399623
GRYLD,6.202471725,GID7399627
GRYLD,6.399363237,GID7399631
GRYLD,6.709723946,GID7399636
GRYLD,6.8850494,GID7399637
GRYLD,6.788532658,GID7399638
GRYLD,7.129428997,GID7399639
GRYLD,6.161768183,GID7399640
GRYLD,6.973115286,GID7399641
GRYLD,7.336618835,GID7399643
GRYLD,7.019954413,GID7399644
GRYLD,6.521136593,GID7399645
GRYLD,6.909536593,GID7399651
GRYLD,6.965104018,GID7399653
GRYLD,7.141406163,GID7399712
GRYLD,6.525836284,GID7399739
GRYLD,6.164986145,GID7399789
GRYLD,6.528467014,GID7399816
GRYLD,7.179752192,GID7399819
GRYLD,6.535852192,GID7399821
GRYLD,6.905363525,GID7399823
GRYLD,7.426882161,GID7399829
GRYLD,6.518113042,GID7399830
GRYLD,7.492013042,GID7399832
GRYLD,7.578367624,GID7399834
GRYLD,7.54433003,GID7399841
GRYLD,7.0296444,GID7399875
GRYLD,7.471669683,GID7399878
GRYLD,6.867038241,GID7399900
GRYLD,6.485836279,GID7399902
GRYLD,6.731149088,GID7399908
GRYLD,6.946007636,GID7399946
GRYLD,7.207124344,GID7399947
GRYLD,7.146251867,GID7399950
GRYLD,7.402453787,GID7399956
GRYLD,7.125901425,GID7399966
GRYLD,7.127810017,GID7400062
GRYLD,6.812141812,GID7400069
GRYLD,7.173386173,GID7400073
GRYLD,6.392967096,GID7400087
GRYLD,6.356556771,GID7400088
GRYLD,5.950171639,GID7400090
GRYLD,6.446621778,GID7400091
GRYLD,6.830566619,GID7400168
GRYLD,6.831613373,GID7400194
GRYLD,6.490274216,GID7400204
GRYLD,7.323924699,GID7400209
GRYLD,7.376167655,GID7400224
GRYLD,7.443390471,GID7400239
GRYLD,7.072325617,GID7400251
GRYLD,6.280451347,GID7400265
GRYLD,6.548654769,GID7400267
GRYLD,6.318476032,GID7400276
GRYLD,6.781544046,GID7400278
GRYLD,6.700959792,GID7400279
GRYLD,6.885946083,GID7400281
GRYLD,6.669535656,GID7400282
GRYLD,7.730872973,GID7400293
GRYLD,7.302812794,GID7400294
GRYLD,7.20524169,GID7400298
GRYLD,6.571349454,GID7400299
GRYLD,6.169999454,GID7400301
GRYLD,6.608693794,GID7400305
GRYLD,5.933231075,GID7400306
GRYLD,6.863631075,GID7400308
GRYLD,6.600359765,GID7400311
GRYLD,6.816555272,GID7400313
GRYLD,7.055251241,GID7400315
GRYLD,5.896182875,GID7400316
GRYLD,6.649801241,GID7400318
GRYLD,8.144838906,GID7400331
GRYLD,6.157302802,GID7400383
GRYLD,7.485380565,GID7400437
GRYLD,8.015332603,GID7400441
GRYLD,7.93589166,GID7400442
GRYLD,7.432377053,GID7400443
GRYLD,7.029040674,GID7400446
GRYLD,7.165861881,GID7400448
GRYLD,5.785672309,GID7400453
GRYLD,6.871711974,GID7400456
GRYLD,6.925287871,GID7400457
GRYLD,7.295058944,GID7400458
GRYLD,7.194879956,GID7400459
GRYLD,7.075550554,GID7400460
GRYLD,7.615850647,GID7400466
GRYLD,7.462973922,GID7400467
GRYLD,6.989310685,GID7400471
GRYLD,6.642986641,GID7400478
GRYLD,6.373186548,GID7400482
GRYLD,6.897970346,GID7400488
GRYLD,6.536624378,GID7400490
GRYLD,6.897441646,GID7400491
GRYLD,6.314245641,GID7400511
GRYLD,6.702833992,GID7400537
GRYLD,7.158521493,GID7400551
GRYLD,6.570605549,GID7400571
GRYLD,7.650354606,GID7400579
GRYLD,6.696349641,GID7400582
GRYLD,6.813034446,GID7400583
GRYLD,6.841099908,GID7400585
GRYLD,7.153799908,GID7400595
GRYLD,5.674129035,GID7400597
GRYLD,5.89442405,GID7400598
GRYLD,6.705978508,GID7400602
GRYLD,7.252028508,GID7400624
GRYLD,6.708801512,GID7400639
GRYLD,7.023466707,GID7400641
GRYLD,6.231381006,GID7400644
GRYLD,7.284718398,GID7400646
GRYLD,6.554881006,GID7400649
GRYLD,6.510851727,GID7400651
GRYLD,7.732572868,GID7400656
GRYLD,6.692503014,GID7400670
GRYLD,7.436573811,GID7400676
GRYLD,6.626154796,GID7400679
GRYLD,7.290451857,GID7400696
GRYLD,7.447104796,GID7400699
GRYLD,7.218266047,GID7400700
GRYLD,6.645943938,GID7400701
GRYLD,7.172822773,GID7400702
GRYLD,7.412031965,GID7400704
GRYLD,7.078430541,GID7400717
GRYLD,6.894878968,GID7400724
GRYLD,7.765648495,GID7400729
GRYLD,7.233819942,GID7400738
GRYLD,4.939585886,GID7400741
GRYLD,4.969493402,GID7400743
GRYLD,6.180766242,GID7400746
GRYLD,6.316273936,GID7400747
GRYLD,6.919726209,GID7400748
GRYLD,6.235417184,GID7400749
GRYLD,7.026290643,GID7400751
GRYLD,6.552013263,GID7400752
GRYLD,8.376963789,GID7400754
GRYLD,6.575644607,GID7400757
GRYLD,5.200879093,GID7400758
GRYLD,8.100814794,GID7400769
GRYLD,6.065674,GID7400770
GRYLD,8.664967733,GID7400771
GRYLD,7.629215061,GID7400772
GRYLD,6.729758492,GID7400794
GRYLD,6.447408394,GID7400816
GRYLD,7.11385304,GID7400819
GRYLD,5.86383947,GID7400872
GRYLD,7.089181303,GID7402206
GRYLD,6.526531303,GID7402209
GRYLD,6.122186531,GID7402211
GRYLD,6.8842623,GID7402225
GRYLD,6.681699049,GID7402229
LOI,4.625287044,GID304660
LOI,36.45187565,GID3872194
LOI,41.52061877,GID4754390
LOI,69.94258405,GID4755014
LOI,91.01066154,GID5398434
LOI,72.59783334,GID5398530
LOI,44.48505828,GID6175067
LOI,46.31373588,GID6332122
LOI,64.24629414,GID6333158
LOI,13.46637739,GID6341870
LOI,58.63426772,GID6415882
LOI,51.05330835,GID7045243
LOI,-8.607116909,GID7046099
